City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
395,Irtyshskiy,RU,2022-02-01 18:30:48,58.3333,68.1333,10.96,96,99,7.02
396,Sistranda,NO,2022-02-01 18:30:48,63.7256,8.834,24.76,60,100,5.84
397,Suzhou,CN,2022-02-01 18:30:49,31.3114,120.6181,39.07,80,100,5.97
398,Kahului,US,2022-02-01 18:29:32,20.8947,-156.47,68.97,79,20,0.0
399,Chegdomyn,RU,2022-02-01 18:30:49,51.1167,133.0167,-19.66,100,100,1.12
400,Ngunguru,NZ,2022-02-01 18:30:50,-35.6167,174.5,70.16,86,100,17.45
401,Talnakh,RU,2022-02-01 18:30:50,69.4865,88.3972,6.21,96,100,9.24
402,Socorro,US,2022-02-01 18:30:51,31.6546,-106.3033,63.59,22,75,11.5
403,Panaba,MX,2022-02-01 18:30:51,21.2833,-88.2667,83.21,44,41,10.8
404,Vardo,NO,2022-02-01 18:30:51,70.3705,31.1107,15.78,92,0,9.22
405,Killybegs,IE,2022-02-01 18:30:52,54.6333,-8.45,49.44,96,100,20.71
406,Rocha,UY,2022-02-01 18:30:52,-34.4833,-54.3333,78.94,34,0,1.57
407,Petropavlovsk-Kamchatskiy,RU,2022-02-01 18:30:52,53.0452,158.6483,27.19,80,75,15.66
408,Tuatapere,NZ,2022-02-01 18:30:53,-46.1333,167.6833,66.81,87,100,7.4
409,Lerwick,GB,2022-02-01 18:30:53,60.1545,-1.1494,41.0,63,100,29.8
410,Agirish,RU,2022-02-01 18:30:53,61.9247,63.0231,-0.99,99,99,4.88
411,Komyshuvakha,UA,2022-02-01 18:30:54,47.7176,35.5288,32.94,94,100,5.82
412,Denpasar,ID,2022-02-01 18:31:54,-8.65,115.2167,82.06,83,20,6.91
413,Caravelas,BR,2022-02-01 18:31:55,-17.7125,-39.2481,84.47,66,100,10.36
414,Airai,TL,2022-02-01 18:31:55,-8.9266,125.4092,59.61,84,89,3.53
415,Chunoyar,RU,2022-02-01 18:31:56,57.4467,97.3217,-9.11,100,93,1.05
416,Cherskiy,RU,2022-02-01 18:31:56,68.75,161.3,-8.36,79,91,3.87
417,Beyneu,KZ,2022-02-01 18:31:56,45.3167,55.2,33.06,84,100,11.05
418,Caracollo,PE,2022-02-01 18:31:57,-14.9165,-70.6603,51.48,69,99,5.48
419,Kruisfontein,ZA,2022-02-01 18:31:57,-34.0033,24.7314,75.88,73,99,3.76
420,Zhanakorgan,KZ,2022-02-01 18:31:57,43.9098,67.2495,28.38,78,5,6.53
421,Owasso,US,2022-02-01 18:29:20,36.2695,-95.8547,61.72,78,100,4.0
422,Bulawayo,ZW,2022-02-01 18:31:58,-20.15,28.5833,69.17,72,87,6.85
423,Matara,LK,2022-02-01 18:31:58,5.9485,80.5353,72.46,85,0,9.71
424,Kralendijk,BQ,2022-02-01 18:30:16,12.15,-68.2667,85.98,62,75,16.11
425,Labuhan,ID,2022-02-01 18:31:59,-6.8844,112.2051,77.41,88,97,5.32
426,Wad Madani,SD,2022-02-01 18:31:59,14.4012,33.5199,71.29,23,5,10.56
427,Mzimba,MW,2022-02-01 18:32:00,-11.9,33.6,62.29,95,34,5.41
428,Parkes,AU,2022-02-01 18:32:00,-33.1333,148.1833,71.35,90,100,9.53
429,Mikhaylovskoye,RU,2022-02-01 18:32:01,51.8239,79.7172,1.47,98,100,4.61
430,Antalaha,MG,2022-02-01 18:32:01,-14.9003,50.2788,75.85,83,100,7.45
431,Vryburg,ZA,2022-02-01 18:32:01,-26.9566,24.7284,72.82,65,99,4.97
432,Chokurdakh,RU,2022-02-01 18:32:02,70.6333,147.9167,-21.51,98,100,1.59
433,Dolzhanskaya,RU,2022-02-01 18:32:02,46.6311,37.8039,35.91,88,100,14.03
434,Beaver Dam,US,2022-02-01 18:32:03,43.4578,-88.8373,43.05,70,0,11.5
435,Shakiso,ET,2022-02-01 18:32:03,5.75,38.9167,61.57,47,31,3.29
436,Syracuse,IT,2022-02-01 18:32:03,37.0881,15.2792,51.17,67,11,19.98
437,Rameswaram,IN,2022-02-01 18:32:04,9.2833,79.3,78.76,70,8,14.88
438,Yushala,RU,2022-02-01 18:32:04,57.0761,64.2601,17.35,88,100,7.94
439,Akyab,MM,2022-02-01 18:32:04,20.15,92.9,65.52,76,71,8.03
440,Neyshabur,IR,2022-02-01 18:32:05,36.2133,58.7958,36.16,91,100,8.97
441,San Luis,AR,2022-02-01 18:32:05,-33.295,-66.3356,92.32,25,3,13.58
442,Port-Gentil,GA,2022-02-01 18:32:05,-0.7193,8.7815,80.11,83,75,11.5
443,Vung Tau,VN,2022-02-01 18:32:06,10.346,107.0843,78.12,79,5,22.3
444,Pangnirtung,CA,2022-02-01 18:32:06,66.1451,-65.7125,-25.6,68,0,0.0
445,Turka,UA,2022-02-01 18:32:06,49.1541,23.0297,26.26,91,100,6.15
446,Henties Bay,NA,2022-02-01 18:32:07,-22.116,14.2845,70.86,77,1,4.5
447,Ankara,TR,2022-02-01 18:27:18,39.9199,32.8543,34.99,80,75,2.3
448,Atar,MR,2022-02-01 18:32:07,20.5169,-13.0499,82.2,10,98,10.0
449,San Policarpo,PH,2022-02-01 18:32:08,12.1791,125.5072,78.13,84,100,9.57
450,Gasa,PS,2022-02-01 18:32:08,31.5,34.4667,52.92,71,0,8.19
451,Lahaina,US,2022-02-01 18:27:22,20.8783,-156.6825,71.35,75,28,6.49
452,Bajitpur,BD,2022-02-01 18:32:09,24.2167,90.95,69.84,89,0,2.86
453,Kavaratti,IN,2022-02-01 18:32:09,10.5669,72.642,80.24,70,5,7.94
454,Rosarito,MX,2022-02-01 18:32:09,32.3333,-117.0333,61.92,70,98,8.12
455,Juba,SS,2022-02-01 18:32:10,4.8517,31.5825,81.18,25,95,4.5
456,Batemans Bay,AU,2022-02-01 18:30:13,-35.7167,150.1833,73.2,91,100,6.46
457,Portland,US,2022-02-01 18:27:52,45.5234,-122.6762,41.45,93,100,1.01
458,Orichi,RU,2022-02-01 18:32:11,58.4036,49.0572,28.26,93,100,9.82
459,Coihaique,CL,2022-02-01 18:32:11,-45.5752,-72.0662,69.75,40,75,9.22
460,Leshukonskoye,RU,2022-02-01 18:33:12,64.8989,45.7622,4.55,97,97,5.19
461,Bubaque,GW,2022-02-01 18:33:12,11.2833,-15.8333,79.16,74,6,12.64
462,Utraula,IN,2022-02-01 18:33:13,27.3167,82.4167,52.92,77,0,7.18
463,Opuwo,NA,2022-02-01 18:33:13,-18.0607,13.84,72.19,37,100,10.09
464,Muros,ES,2022-02-01 18:33:13,42.7762,-9.0603,54.68,72,0,14.03
465,Ishigaki,JP,2022-02-01 18:33:14,24.3448,124.1572,69.57,73,100,19.01
466,Komsomolskiy,UZ,2022-02-01 18:33:14,40.4272,71.7189,31.42,74,100,4.61
467,Lac-Au-Saumon,CA,2022-02-01 18:33:14,48.421,-67.3476,3.7,74,55,3.83
468,El Bordo,CO,2022-02-01 18:33:15,2.117,-76.9821,79.57,66,35,2.55
469,Lida,BY,2022-02-01 18:33:15,53.8833,25.2997,23.47,92,100,8.97
470,Luderitz,NA,2022-02-01 18:33:15,-26.6481,15.1594,66.06,85,47,9.06
471,Bratslav,UA,2022-02-01 18:33:16,48.8226,28.9407,26.01,90,25,3.96
472,Voh,NC,2022-02-01 18:33:16,-20.9667,164.7,75.02,91,42,3.98
473,Soe,ID,2022-02-01 18:33:16,-9.8607,124.284,65.08,89,60,4.18
474,Placido De Castro,BR,2022-02-01 18:33:17,-10.3353,-67.1856,82.81,84,80,3.02
475,Bandarbeyla,SO,2022-02-01 18:33:17,9.4942,50.8122,76.64,76,77,15.99
476,Lasem,ID,2022-02-01 18:33:17,-6.6922,111.4527,77.0,90,65,4.52
477,Kumo,NG,2022-02-01 18:33:18,10.0447,11.2122,72.93,19,1,8.08
478,Huilong,CN,2022-02-01 18:33:18,31.8111,121.655,42.04,71,100,6.76
479,Odienne,CI,2022-02-01 18:33:19,9.51,-7.5692,83.19,12,100,4.79
480,Kasongo,CD,2022-02-01 18:33:19,-4.45,26.6667,70.07,92,100,1.23
481,Vilyuysk,RU,2022-02-01 18:33:19,63.7553,121.6247,-31.02,99,79,4.9
482,Ajaccio,FR,2022-02-01 18:33:20,42.0,8.9167,44.65,62,0,4.61
483,Kuruman,ZA,2022-02-01 18:33:20,-27.4524,23.4325,68.99,63,99,8.03
484,Ekhabi,RU,2022-02-01 18:33:21,53.5102,142.9671,2.77,91,99,21.43
485,Banda,IN,2022-02-01 18:33:21,25.4833,80.3333,60.64,58,0,3.94
486,Kampong Thum,KH,2022-02-01 18:33:21,12.7111,104.8887,73.22,85,23,4.94
487,Charters Towers,AU,2022-02-01 18:33:22,-20.1,146.2667,77.52,77,100,5.64
488,Ulladulla,AU,2022-02-01 18:33:22,-35.35,150.4667,70.77,89,100,12.55
489,Batetskiy,RU,2022-02-01 18:33:22,58.6461,30.3027,17.98,96,99,5.03
490,Gizo,SB,2022-02-01 18:33:23,-8.103,156.8419,82.51,79,94,10.42
491,Shimanovsk,RU,2022-02-01 18:32:15,52.0,127.7,-7.53,91,11,7.36
492,Vinzili,RU,2022-02-01 18:33:23,56.9594,65.7708,17.91,94,49,6.67
493,Nome,US,2022-02-01 18:33:24,64.5011,-165.4064,21.27,53,0,26.46
494,Nazca,PE,2022-02-01 18:33:24,-14.8333,-74.95,84.72,42,31,10.8
495,Chara,RU,2022-02-01 18:33:24,56.9064,118.2631,-20.51,88,55,1.5
496,Paracuru,BR,2022-02-01 18:33:25,-3.41,-39.0306,87.82,65,81,14.03
497,Samarai,PG,2022-02-01 18:33:25,-10.6167,150.6667,80.8,78,100,12.06
498,Sorkjosen,NO,2022-02-01 18:33:25,69.8,20.9333,15.8,48,0,14.97
499,Benghazi,LY,2022-02-01 18:33:26,32.1167,20.0667,58.1,67,71,21.54
500,Waipawa,NZ,2022-02-01 18:33:26,-41.4122,175.5153,66.45,73,100,6.33
501,Taclobo,PH,2022-02-01 18:33:26,12.3074,122.586,78.24,83,100,14.63
502,Tondano,ID,2022-02-01 18:33:27,1.3038,124.9112,68.09,84,100,2.62
503,Kotturu,IN,2022-02-01 18:33:27,14.8167,76.2167,72.68,36,1,5.12
504,Tomatlan,MX,2022-02-01 18:29:04,19.9333,-105.25,87.03,20,0,6.38
505,Bellevue,US,2022-02-01 18:31:38,47.6104,-122.2007,42.55,84,75,1.01
506,Pokhara,NP,2022-02-01 18:33:28,28.2333,83.9833,48.27,69,23,5.01
507,Lachhmangarh,IN,2022-02-01 18:34:28,27.8214,75.0251,59.23,36,0,5.17
508,Marrakesh,MA,2022-02-01 18:31:36,31.6315,-8.0083,73.47,20,0,9.22
509,Deputatskiy,RU,2022-02-01 18:34:29,69.3,139.9,-12.95,99,100,0.65
510,Sembakung,ID,2022-02-01 18:34:29,3.8167,117.25,72.63,99,97,1.86
511,Tshikapa,CD,2022-02-01 18:34:29,-6.4167,20.8,73.56,88,100,2.59
512,Babu,CN,2022-02-01 18:34:30,24.4167,111.5167,43.03,93,100,5.37
513,College,US,2022-02-01 18:34:30,64.8569,-147.8028,-2.54,77,20,0.0
514,Santa Maria,BR,2022-02-01 18:34:30,-29.6842,-53.8069,88.9,51,20,5.75
515,Spenge,DE,2022-02-01 18:34:31,52.1333,8.4833,46.27,88,90,21.27
516,Hoa Binh,VN,2022-02-01 18:34:31,20.8133,105.3383,51.69,78,100,1.52
517,Wajima,JP,2022-02-01 18:34:31,37.4,136.9,37.8,62,100,23.02
518,Mpanda,TZ,2022-02-01 18:34:32,-6.3655,31.0409,63.32,97,100,0.83
519,Zhanaozen,KZ,2022-02-01 18:34:32,43.3,52.8,40.26,58,4,9.55
520,Portage,US,2022-02-01 18:34:32,41.1667,-81.1998,44.71,100,78,11.56
521,Tual,ID,2022-02-01 18:34:33,-5.6667,132.75,82.76,75,100,10.58
522,Martapura,ID,2022-02-01 18:34:33,-3.4167,114.85,77.09,88,100,3.44
523,Otane,NZ,2022-02-01 18:34:34,-39.8833,176.6333,68.02,76,100,3.53
524,Tessalit,ML,2022-02-01 18:34:34,20.1986,1.0114,71.6,14,100,8.9
525,Porto Walter,BR,2022-02-01 18:34:34,-8.2686,-72.7439,88.18,49,100,3.74
526,San Martin Sacatepequez,GT,2022-02-01 18:34:35,14.8167,-91.65,67.71,73,20,9.22
527,Banjar,ID,2022-02-01 18:34:35,-8.19,114.9675,82.26,91,100,1.05
528,Gallup,US,2022-02-01 18:34:35,35.5281,-108.7426,43.56,39,100,1.01
529,Ayagoz,KZ,2022-02-01 18:34:36,47.9714,80.4392,-9.09,96,22,6.8
530,Manokwari,ID,2022-02-01 18:34:36,-0.8667,134.0833,77.52,81,100,5.28
531,Miles City,US,2022-02-01 18:34:36,46.4083,-105.8406,13.51,52,20,10.36
532,Opotiki,NZ,2022-02-01 18:34:37,-38.0833,177.2833,71.38,91,100,8.21
533,Longyearbyen,SJ,2022-02-01 18:32:40,78.2186,15.6401,21.04,68,40,14.97
534,Hami,CN,2022-02-01 18:34:37,42.8,93.45,22.48,33,65,2.06
535,Son La,VN,2022-02-01 18:34:38,21.3167,103.9,50.76,92,88,4.29
536,San Cristobal,VE,2022-02-01 18:34:39,7.7669,-72.225,77.18,30,89,8.08
537,Richards Bay,ZA,2022-02-01 18:34:39,-28.783,32.0377,77.97,79,100,12.44
538,Puerto Baquerizo Moreno,EC,2022-02-01 18:30:12,-0.9,-89.6,83.39,65,40,16.11
539,Buin,CL,2022-02-01 18:34:40,-33.7333,-70.75,85.05,24,100,10.33
540,Umm Lajj,SA,2022-02-01 18:34:40,25.0213,37.2685,68.49,30,0,11.01
541,Juneau,US,2022-02-01 18:31:25,58.3019,-134.4197,23.05,90,40,0.0
542,Solnechnyy,RU,2022-02-01 18:34:40,50.7214,136.6319,-3.32,99,100,1.88
543,Dingli,MT,2022-02-01 18:34:41,35.8614,14.3822,51.82,62,20,26.46
544,Saint-Joseph,RE,2022-02-01 18:34:41,-21.3667,55.6167,77.36,91,67,21.81
545,Bilma,NE,2022-02-01 18:34:42,18.6853,12.9164,59.65,19,0,5.12
546,Abbeyfeale,IE,2022-02-01 18:34:42,52.3814,-9.3025,48.52,91,100,11.83
547,Urengoy,RU,2022-02-01 18:34:42,65.9667,78.3667,-6.97,100,92,4.29
548,Khuzhir,RU,2022-02-01 18:34:43,53.1939,107.3397,0.28,91,56,3.29
549,Cartagena,CO,2022-02-01 18:30:17,10.3997,-75.5144,85.62,66,20,11.5
550,Minudasht,IR,2022-02-01 18:34:43,37.2289,55.3747,40.57,75,0,4.61
551,Payo,ID,2022-02-01 18:34:44,-3.7508,103.6372,72.37,99,100,0.81
552,Libreville,GA,2022-02-01 18:33:19,0.3925,9.4537,80.67,78,31,9.66
553,Asau,RO,2022-02-01 18:34:44,46.4333,26.4,33.96,72,100,1.59
554,Okato,NZ,2022-02-01 18:34:45,-39.2,173.8833,66.9,87,100,16.17
555,Darhan,MN,2022-02-01 18:35:45,49.4867,105.9228,-12.12,96,78,4.94
556,Asyut,EG,2022-02-01 18:35:45,27.181,31.1837,54.64,44,0,2.44
557,Lasa,IT,2022-02-01 18:35:46,46.6166,10.7002,42.71,94,100,8.03
558,Mozarlandia,BR,2022-02-01 18:35:46,-14.7447,-50.5706,81.14,78,89,5.75
559,Kaeo,NZ,2022-02-01 18:35:46,-35.1,173.7833,70.32,91,100,13.38
560,Tacna,PE,2022-02-01 18:35:47,-18.0056,-70.2483,75.4,41,0,12.66
561,Berdigestyakh,RU,2022-02-01 18:33:09,62.0989,126.6992,-18.36,96,100,7.87
562,Shirokiy,RU,2022-02-01 18:35:47,49.758,129.523,-18.31,100,18,4.63
563,Letlhakane,BW,2022-02-01 18:35:47,-21.4167,25.5833,75.58,60,95,12.39
564,Nouadhibou,MR,2022-02-01 18:35:48,20.931,-17.0347,71.58,60,100,11.5
565,Nishihara,JP,2022-02-01 18:35:48,26.1842,127.7558,64.06,81,75,8.05
566,Barcelos,PT,2022-02-01 18:35:49,41.5388,-8.6151,62.74,69,0,4.92
567,Fairbanks,US,2022-02-01 18:35:49,64.8378,-147.7164,-14.4,74,0,0.0
568,Latacunga,EC,2022-02-01 18:35:49,-0.9333,-78.6167,64.45,59,40,9.22
569,Abu Samrah,SY,2022-02-01 18:35:50,35.3029,37.1841,50.79,70,100,4.14
570,Fort Nelson,CA,2022-02-01 18:35:50,58.8053,-122.7002,-17.01,76,75,5.75
571,Batticaloa,LK,2022-02-01 18:35:50,7.7102,81.6924,75.4,70,0,4.21
572,Trelew,AR,2022-02-01 18:35:51,-43.249,-65.3051,86.2,21,28,13.91
573,Srivardhan,IN,2022-02-01 18:35:51,18.0333,73.0167,70.9,71,5,7.52
574,Gat,IL,2022-02-01 18:35:51,31.61,34.7642,52.39,100,0,5.35
575,Betsiamites,CA,2022-02-01 18:35:52,48.9413,-68.646,10.29,85,100,2.77
576,Ambon,ID,2022-02-01 18:35:52,-3.6954,128.1814,75.34,94,40,5.75
577,Paramirim,BR,2022-02-01 18:32:13,-13.4425,-42.2389,82.4,66,91,2.82
578,Saint-Augustin,CA,2022-02-01 18:35:52,51.226,-58.6502,4.3,76,2,13.58
579,Magurele,RO,2022-02-01 18:31:38,44.35,26.0333,40.05,55,0,1.14
580,Norsup,VU,2022-02-01 18:35:53,-16.0667,167.3833,80.19,85,91,7.78
581,Talara,PE,2022-02-01 18:35:54,-4.5772,-81.2719,90.36,45,0,10.36
582,Jurm,AF,2022-02-01 18:35:54,36.8648,70.8342,31.03,55,96,6.6
583,Mundo Nuevo,MX,2022-02-01 18:35:54,18.7,-95.5,73.44,87,84,5.59
584,Anchorage,US,2022-02-01 18:35:55,61.2181,-149.9003,30.63,74,20,5.01
585,Okhotsk,RU,2022-02-01 18:32:11,59.3833,143.3,0.25,77,8,16.28
586,Porto Santo,PT,2022-02-01 18:35:55,33.072,-16.3415,66.31,77,0,20.71
587,Belyy Yar,RU,2022-02-01 18:35:56,53.6039,91.3903,-13.11,77,100,2.24
588,Tura,IN,2022-02-01 18:35:56,25.5198,90.2201,53.1,72,3,4.59
589,Kedrovka,RU,2022-02-01 18:35:56,55.5333,86.05,13.08,100,88,3.85
590,Dashitou,CN,2022-02-01 18:35:57,43.3067,128.5114,1.33,90,21,7.4
591,Kings Mountain,US,2022-02-01 18:35:57,35.2451,-81.3412,50.92,51,0,3.0
592,Qaqortoq,GL,2022-02-01 18:35:57,60.7167,-46.0333,19.9,96,19,3.13
593,Port Hedland,AU,2022-02-01 18:35:58,-20.3167,118.5667,80.65,94,100,3.44
